,category,lat,long,name
1961,hospital,42.350517176846964,-72.68100099445986,Northampton VA Medical Center
1962,hospital,42.30142846716464,-71.12824559211731,Brigham and Women's Faulkner Hospital
1963,hospital,42.372385792336175,-71.11882460417752,Harvard University Health Services
1964,hospital,42.33482640825546,-71.0738754575343,Boston Medical Center
1965,hospital,42.36369224925539,-71.06853356502923,Massachusetts General Hospital
1966,hospital,42.56448684602699,-70.87574057025508,Beverly Hospital
1967,hospital,42.58144378677905,-70.97311884438382,Danvers State Mental Hospital
1968,hospital,42.33145974441577,-71.2470603858109,Newton-Wellesley Hospital
1969,hospital,42.37439206099105,-71.13433408856575,Mount Auburn Hospital
1970,hospital,42.12161805801298,-72.60363310859682,Baystate Medical Center
1971,hospital,42.087494119225084,-70.99128701348747,Brockton Hospital
1972,hospital,42.11556784881918,-72.59334238856103,Mercy Medical Center
1973,hospital,42.4659,-71.12136,Winchester Hospital
1974,hospital,41.9426878259679,-70.64477588201282,Jordan Hospital
1975,hospital,42.32943701065626,-71.1067655990142,New England Baptist Hospital
1976,hospital,42.363698443798505,-71.0685490420415,Eat Street Cafe
1977,hospital,42.2856948474738,-71.79064582877933,UMass Memorial Medical Center - Hahnemann Campus
1978,hospital,41.756001001839756,-70.71398649090524,Tobey Hospital
1979,hospital,42.45197064954007,-71.37553986912263,Emerson Hospital - Main Campus
1980,hospital,42.50177119735922,-70.97969546358327,Union Hospital
1981,hospital,42.18889444713368,-71.2019442175347,Norwood Hospital
1982,hospital,42.349512,-71.06330799999999,Tufts Medical Center
1983,hospital,42.3486191,-71.1481363,St. Elizabeth's Medical Center
1984,hospital,42.098099519523444,-71.0618045312126,Good Samaritan Medical Center
1985,hospital,42.36930118214556,-71.24893268250342,Boston Children's Hospital at Waltham
1986,hospital,42.51124622143515,-70.90663659210071,NSMC Salem Hospital
1987,hospital,42.4840428,-71.2047075,Lahey Clinic
1988,hospital,42.33517931063576,-71.10463728955021,Peter Bent Brigham Building
1989,hospital,42.81417341216096,-70.89116673662846,Anna Jaques Hospital
1990,hospital,41.46077712618921,-70.58075488026826,Martha's Vineyard Hospital
1991,hospital,42.584337759424194,-70.97200627076526,Beverly Hospital At Danvers
1992,hospital,42.25124698354402,-71.0770640401538,Milton Hospital
1993,hospital,42.2052946024799,-71.32407854891048,Medfield State Hospital
1994,hospital,41.94196447135759,-71.27465790796326,Sturdy Memorial Hospital
1995,hospital,41.90584267799801,-71.0951493426387,Morton Hospital
1996,hospital,42.37559696658738,-71.10741590668128,Spaulding Youville Rehabilitation Hospital
1997,hospital,42.6474506158804,-71.34206056594843,Lowell General Hospital
1998,hospital,42.337142435232245,-71.10716325733256,Kraft Family Blood Donor Center
1999,hospital,42.26466664334617,-71.79648707430987,Saint Vincent Hospital
2000,hospital,42.54045870135683,-71.76257535952219,HealthAlliance Hospital
2001,hospital,42.3374895,-71.1081414,Dana-Farber Cancer Institute
2002,hospital,42.17554615745955,-70.95479726454118,South Shore Hospital
2003,hospital,42.33961630452799,-71.10547869520485,Beth Israel Deaconess Medical Center
2004,hospital,42.485883031057334,-71.20656464788061,Lahey Trump Building
2005,hospital,42.339257,-71.104616,BIDMC Stoneman Bldg.
2006,hospital,41.69281564439563,-71.16394800385024,St. Anne's Hospital
2007,hospital,42.04563546333928,-70.95664808977952,Compass Medical Center
2008,hospital,41.70984223983742,-71.14592671394348,Charlton Memorial Hospital
2009,hospital,42.06328798663903,-71.05454439395263,VA Medical Center - Brockton
2010,hospital,42.17726770891424,-70.95474719219335,Dana Farber/Brigham & Womens Cancer Center
2011,hospital,42.326059656723544,-71.14911911363123,Brigham and Women's Crohn's and Colitis Center
2012,hospital,42.175528865869175,-70.95561165421171,South Shore Hospital Radiology
2013,hospital,42.32672033829476,-71.11074443502562,VA Boston Healthcare System
2014,hospital,42.33831802661461,-71.10921673387978,BIDMC West Campus Clinical Center
2015,hospital,42.175600977629266,-70.95494989616289,South Shore Hospital Emerson 3
2016,hospital,42.3622612101786,-71.06947938570165,MGH Yawkey Oncology Lab
2017,hospital,42.16961121634015,-72.34033088543114,Wing Memorial Hospital
2018,hospital,42.64522661859002,-71.30077537030591,Lowell General Hospital at Saints Campus
2019,hospital,42.334381103515625,-71.07443237304688,BMC Yawkey Center Pediatrics
2020,hospital,42.51197821723939,-70.90649020926489,North Shore Children's Hospital
2021,hospital,42.36371419390206,-71.0685962903261,MGH Bigelow Tower
2022,hospital,42.36370593165581,-71.06847405225793,MGH Ether Dome
2023,hospital,42.39454450341786,-71.19136236189604,McLean Hospital
2024,hospital,42.564273073206806,-70.8750964137336,Beverly Hospital Switchboard
2025,hospital,42.33720770429295,-71.10468371197695,Children's Hospital Boston - Fegan 2 (Orthopaedics)
2026,hospital,42.253597259521484,-72.24229431152344,Baystate Mary Lane Radiology
2027,hospital,42.45115439346419,-71.37611973932974,Clough surgical center
2028,hospital,42.133507145511295,-71.52889456117094,Milford Regional Medical Center
2029,hospital,42.37482507200742,-71.10489076647897,"Cambridge Health Alliance, Cambridge Hospital, Zinberg Clinic"
2030,hospital,42.393962,-71.189982,McLean Hospital Academic Center
2031,hospital,42.12135535422968,-72.5923196722832,Shriners Hospital For Children
2032,hospital,42.3501572630966,-71.06358739058625,Tufts Floating Hospital For Children
2033,hospital,42.5257491865861,-70.95232583157043,Boston Children's North
2034,hospital,42.28490801323395,-71.41877245960038,Framingham Union Hospital
2035,hospital,42.45193127282617,-71.37627050543306,Emerson Hospital Birthing Center
2036,hospital,42.36468973596621,-71.0966669186019,Windsor Street Medical Center
2037,hospital,42.33890225688183,-71.10680172950705,Breast Care Center
2038,hospital,42.36362836948624,-71.0685106347577,Cox Building (MGH)
2039,hospital,42.2774856,-71.0657391,Carney Hospital
2040,hospital,42.56524,-70.87702,Beverly Hospital
2041,hospital,42.34006590416324,-71.10468990162232,BIDMC - Rabb Building
2042,hospital,42.34936466486156,-71.14803991080922,St. Elizabeth's Radiology Department
2043,hospital,42.30353256743691,-71.10391774125178,Brigham And Womens Hospital Elaine And Gerald Schuster Lobby
2044,hospital,42.7611951153403,-71.11906280080454,Whittier Rehab Hospital
2045,hospital,42.12188412546184,-72.60278415137934,Baystate daly building
2046,hospital,42.72082508888208,-71.18348337223833,nevins nursing and rehab
2047,hospital,42.301627,-71.127226,Brigham and Women's Faulkner Hospital Sagoff Center
2048,hospital,42.54843397634065,-70.93299378543895,Mass General / North Shore
2049,hospital,42.337607435839246,-71.10814445176,Yawkey Center for Cancer Care (Dana-Farber Cancer Institute)
2050,hospital,42.33490464948377,-71.07350003864069,Boston Medical Menino Pavilion (BMC)
2051,hospital,42.299597982775936,-71.60850754458254,Westborough State Hospital
2052,hospital,42.20689226169966,-71.1871214170141,Ellis Nursing Home
2053,hospital,42.336066480279285,-71.10766634168024,Brigham & Womens Patient And Family Waiting Room
2054,hospital,42.30141129505584,-71.12797548809472,Brigham and Women's Hospital/Faulkner Hospital Sixth Floor (GMS)
2055,hospital,42.336965,-71.106458,BCH Cath Lab
2056,hospital,42.577455568742245,-71.57379806041718,Nashoba Valley Medical Center
2057,hospital,42.34870756946487,-71.06398873285053,Tufts Medical Center - New England Cardiac Arrythmia Center
2058,hospital,42.33312985175444,-71.10727800292888,"Mass. Eye and Ear, Longwood"
2059,hospital,42.33830125590251,-71.10954821697956,"Beth Israel Deaconess Medical Center, West Campus - Farr Building"
2060,hospital,41.709615,-71.145607,Cardiology Department Charlton Hospital
2061,hospital,42.28523110862896,-71.7294757941592,Umass Medical School Shrewsbury Campus
2062,hospital,42.225072298271485,-71.17163507153971,New England Baptist Outpatient Care Center
2063,hospital,42.33935327824852,-71.10464309235384,Beth Israel Infusion/Pheresis Center
2064,hospital,42.33480286109987,-71.07203263316512,Shapiro Ambulatory Care Center At Boston Medical Center
2065,hospital,42.36407627387734,-71.06799503618146,MGH Blood Donor Center
2066,hospital,42.363688281581126,-71.06849987703801,Gray Building
2067,hospital,42.425912295220456,-71.11176207661629,Lawrence Memorial Hospital
2068,hospital,42.33774545612081,-71.11015571803274,BIDMC Employee Health
2069,hospital,42.374811,-71.134998,"Hoffman Breast Center, Mount Auburn Hospital"
2070,hospital,42.09804511784523,-71.0610036590722,Good SAMARITAN HOSPITAL EMS ROOM
2071,hospital,42.609042926154345,-71.21915102005005,Tewksbury Hospital
2072,hospital,42.36362773558137,-71.06853583919803,Lunder Building (MGH)
2073,hospital,42.33833610808051,-71.10953208294491,Farr Memorial Building
2074,hospital,42.31597847946406,-71.11176016803961,Arbour Hospital
2075,hospital,42.329746,-72.654092,Cooley Dickenson MRI Center
2076,hospital,42.32622564,-71.149091,Brigam & Women's Hospital/Partners Health Care
2077,hospital,42.28487942151926,-71.41930007872483,MetroWest Medical Center
2078,hospital,42.338453,-71.108961,MRI Suite
2079,hospital,41.653159902674155,-70.27383633950483,O'Keefe Surgical Center-Cape Cod Hospital
2080,hospital,42.12101767303634,-72.60382946564997,Baystate Springfield Building
2081,hospital,42.097698647360644,-70.76482716382532,Pembroke Hospital
2082,hospital,42.46345262084394,-71.16194218397135,New England Rehabilitation Hospital
2083,hospital,42.64805645898195,-71.34204628343548,The Cancer Center at Lowell General Hospital
2084,hospital,42.121508741135685,-72.60421755910662,Baystate Hospital- Wesson Woman
2085,hospital,42.29908231484862,-71.10135288928845,Lemuel Shattuck Hospital
2086,hospital,42.175656,-70.954059,South Shore Hospital - Critical Care Unit
2087,hospital,42.5257914048854,-71.13976799723933,Lahey
2088,hospital,42.110590139360404,-72.70142334094643,Western Massachusetts Hospital
2089,hospital,42.427046401281046,-71.0825638829093,Malden Hospital
2090,hospital,42.251162,-71.07679,Beth Isreal Deaconess Cafeteria
2091,hospital,42.3748655,-71.1044036,The Cambridge Hospital
2092,hospital,42.34054231041837,-71.10438022526256,Beth Israel - East Campus
2093,hospital,42.200038266046754,-72.62881278991699,Holyoke Medical Center
2094,hospital,42.45976226306417,-73.24908461146276,Berkshire Medical Center
2095,hospital,42.36310612618215,-71.06657619119473,Shriners Hospitals for Children
2096,hospital,42.45912305205393,-73.25112926446333,Crane Center for Ambulatory Surgery
2097,hospital,42.33609968169497,-71.10702943578443,Brigham and Women's Shapiro Pavilion
2098,hospital,42.339980438854,-71.10538260095095,Beth Israel - Labor & Delivery
2099,hospital,42.647753,-71.341249,Lowell General Hospital Radiology
2100,hospital,42.3623071548265,-71.06865830766505,Mass general Pain clinic
2101,hospital,42.41578967907076,-71.11124038696289,"Mass. Eye and Ear, Medford"
2102,hospital,42.335137,-71.108872,Brigham and Women's Hospital-Neville House
2103,hospital,42.338148472729,-71.10996958444822,BIDMC - Palmer 2
2104,hospital,42.27628473298542,-71.56781673431396,Whittier Rehab Hospital
2105,hospital,42.33600748740079,-71.10740416259944,Brigham & Women Surgical Dept
2106,hospital,41.62685383912015,-70.93785412495494,St. Luke's Hospital
2107,hospital,42.337406158447266,-71.10546112060547,Occupational/Physical Therapy
2108,hospital,42.46586669866589,-71.12213816455122,Winchester Hospital - Labor and Delivery
2109,hospital,42.355220454427624,-71.55500145448165,UMass Memorial-Marlborough Hospital
2110,hospital,42.15580195742928,-72.47203500601245,Encompass Health Rehabilitation Hospital of Western Massachusetts
2111,hospital,42.07876,-72.042243,Womens Center at Harrington Hospital
2112,hospital,42.348854275728506,-71.09002151031422,MGH Back Bay HealthCare Center
2113,hospital,42.37525193029068,-71.1072369372089,Spaulding Hospital for Continuing Medical Care Cambridge
2114,hospital,42.72781199827804,-71.16795827130034,Holy Family Hospital
2115,hospital,42.30133342413267,-71.12788218442121,We Care Group
2116,hospital,42.27469220632847,-71.17289035629892,VA Hospital
2117,hospital,42.33814280055222,-71.1088906970227,Beth Israel Hospital West Clinical Center
2118,hospital,42.81457948719376,-70.89126543447836,Anna Jaques Hospital Radiology Department
2119,hospital,42.330843744632546,-71.24649435085178,Newton-Wellesley Hospital Maternal and Fetal Medicine
2120,hospital,42.33763,-71.108393,Dana Farber Blood Lab 2nd Floor
2121,hospital,42.36443037228036,-71.0686350943909,MGH Family Waiting Room
2122,hospital,42.28096799336311,-71.33451002720673,MWMC Leonard Morse Hospital
2123,hospital,42.6717828,-71.29494609999999,Circle Health Urgent Care
2124,hospital,42.19788830460092,-71.01842522621155,Braintree Rehabilitation Hospital
2125,hospital,42.36368922323005,-71.06851082453481,Bulfinch Building (MGH)
2126,hospital,42.27708537841342,-71.23686460364041,Beth Israel Deaconess Hospital
2127,hospital,42.485185336979484,-71.20572973577256,Lahey Clinic West
2128,hospital,42.585614139599436,-72.20887058123348,Athol Hospital
2129,hospital,42.3229678,-71.1647643,PhysicianOne Urgent Care Chestnut Hill
2130,hospital,42.34996523742306,-71.14256858825684,Franciscan Hospital for Children
2131,hospital,42.363687434816725,-71.06853813058748,MGH - Ellison Building
2132,hospital,42.335679,-71.106236,Brigham & Woman's Radiology
2133,hospital,41.924212698427546,-71.3597380528952,Arbour-Fuller Hospital
2134,hospital,42.02742062871829,-71.85130678117271,Harrington HealthCare at Webster
2135,hospital,42.36310555523155,-71.06861671720038,MGH - White Building
2136,hospital,42.3899128,-71.1095798,Somerville Hospital
2137,hospital,42.364638,-71.069107,MGH Neuroendocrine Clinical Center
2138,hospital,42.42239,-71.23467,Lahey Lexington
2139,hospital,42.36173354647645,-71.06947947638153,MGH Vincent Obstetrics
2140,hospital,42.363197326660156,-71.06947326660156,"Mass General Hospital, Ellison Building, Room 1126B"
2141,hospital,41.943367620273996,-70.6452319560737,Beth Israel Deaconess Plymouth
2142,hospital,42.61935879811971,-71.31518198664622,VA Lowell Clinic
2143,hospital,41.275340658761486,-70.10092903311329,Nantucket Cottage Hospital
2144,hospital,42.362571,-71.069434,MGH Ambulance Bay
2145,hospital,42.37847112968563,-71.04890220803142,Spaulding Rehabilitation Hospital
2146,hospital,42.4187251,-71.2587515,"Mass. Eye and Ear, Waltham"
2147,hospital,42.340899,-71.104839,Beth Israel East Campus Stoneman Building
2148,hospital,42.33974537,-71.109604,Children's Hospital Human Resources
2149,hospital,42.329873849230644,-72.65229040959201,Cooley Dickinson Radiology
2150,hospital,42.33177873751569,-71.24477958865108,Allen Riddle Building
2151,hospital,42.362892,-71.068763,Mass General Lunder 8
2152,hospital,42.198530121453004,-72.57220476865768,MedExpress Urgent Care
2153,hospital,42.70952210175362,-71.15093851475906,Lawrence General Hospital
2154,hospital,42.337672,-71.105565,Boston childrens Hosptal Lobby
2155,hospital,42.337196,-71.105515,Fegan 6
2156,hospital,42.53590463,-71.77524828,Life Care Center of Leominster
2157,hospital,42.363745,-71.067728,MGH Jackson
2158,hospital,42.17667385,-70.74332703,Life Care Center of the South Shore
2159,hospital,42.19130036428631,-73.37199931859396,Fairview Hospital
2160,hospital,42.339256755567256,-71.10540906170013,Beth Israel East Campus Feldberg
2161,hospital,42.1134573,-72.5969922,"Mercy Medical Group, Springfield Office"
2162,hospital,42.40796523754157,-72.09115575213262,Barre Family Health Center
2163,hospital,42.359271307166395,-71.05738699436188,One Medical
2164,hospital,42.42705814540386,-71.69290490448475,Clinton Hospital
2165,hospital,42.578001,-71.572584,Geriatric Psychiatric Unit
2166,hospital,42.362606958472966,-71.06882660386307,MGH Avon Breast Center
2167,hospital,42.3370754,-71.5949727,Kindred at Home
2168,hospital,42.361765570722326,-71.0694841524193,Yawkey Center for Outpatient Care
2169,hospital,42.4077948404328,-70.99223933657906,MGH Revere HealthCare Center
2170,hospital,42.45803259822164,-71.28261494826793,Hanscom AFB Clinic
2171,hospital,42.374463,-71.104469,CHA Cambridge Hospital Pharmacy
2172,hospital,42.33796581976967,-71.10953990345357,Beth Israel Deaconess Emergency Room
2173,hospital,42.338627,-71.10769,BIDMC Environmental Health & Safety
2174,hospital,42.4250197,-71.18619356,Sunrise of Arlington
2175,hospital,42.363696226403384,-71.06851819894696,Massachusetts General Hospital Warren Buliding
2176,hospital,42.33478590470911,-71.07183520266192,Boston Medical Center / Shapiro Center
2177,hospital,41.911720367141996,-71.10268173996668,Taunton State Hospital
2178,hospital,42.33617348818418,-71.10647776172907,Brigham And Women's Center For Women And Newborns
2179,hospital,42.42963845835379,-71.0871049245771,Malden Family Health Center
2180,hospital,42.3627110250336,-71.07046857299287,Massachusetts Eye and Ear
2181,hospital,42.330599,-72.652925,Cooley Dickinson Emergency Room
2182,hospital,42.364666095130175,-71.0968927142712,Cambridge Health Alliance
2183,hospital,42.508324307141294,-71.13569331169126,Massachusetts Veterinary Referral Hospital
2184,hospital,42.337901011816356,-71.10532369615501,Sports Medicine Division at Boston Children's Hospital
2185,hospital,42.375,-71.10516,CHA Cambridge Birth Center
2186,hospital,42.37492422323584,-71.10842432648771,"Harvard Vanguard Medical Associates, Cambridge"
2187,hospital,42.365124857924314,-72.48400419986865,Visiting Angels
2188,hospital,42.338829,-71.107886,Boston Childrens Hospital Medical Library
2189,hospital,42.34585605099689,-71.10149067213811,Harvard Vanguard Medical Associates - Kenmore
2190,hospital,42.08755186855601,-70.99061209808248,Signature Health Care
2191,hospital,42.28315,-71.15687,West Roxbury Animal Hospital
2192,hospital,42.34876715596173,-71.14986754448093,St Elizabeth's Emergency Department
2193,hospital,42.332433,-71.113768,VCA Brookline Animal Hospital
2194,hospital,42.5013046,-70.9229646,PetSmart
2195,hospital,42.09976805412792,-71.06697424274313,CVS pharmacy
2196,hospital,42.28482921818794,-71.41935805880131,MWMC Emergency Room
2197,hospital,42.336278249990706,-71.1063645870692,Brigham & Women's Emergency Department
2198,hospital,42.33773850301577,-71.10561456052255,Children's Hospital Boston ER
2199,hospital,42.17372111528354,-71.11201838816149,Lainer Animal Hospital
2200,hospital,42.29110146258973,-71.04746460215706,Neponset Pet Center & Animal Hospital
2201,hospital,42.23319930265531,-71.02010497067731,Harvard Pilgrim Health Care
2202,hospital,42.444159823342275,-73.23762983780684,Flynn's Pharmacy
2203,hospital,42.335592,-71.03822753333333,South Boston Animal Hospital
2204,hospital,42.26832098984207,-71.5508807417863,Healthy Paws Veterinary Center
2205,hospital,42.30289542836087,-71.05289534896038,Emmerson Animal Hospital
2206,hospital,42.181313962774155,-71.11370718050115,Canton Veterinary Hospital
2207,hospital,42.199751002540914,-72.62790516853579,Holyoke Medical Center IMC
2208,hospital,42.122584566401315,-72.60262951661088,Baystate Medical (Daly Entrance)
2209,hospital,42.12010261926413,-72.60338260256988,Baystate Chestnut Surgery Center
2210,hospital,42.08753345691005,-70.99125218707506,Brockton Hospital ICU
2211,hospital,42.330057,-72.652957,Cooley Dickinson ChildBirth Center
2212,hospital,42.11537475544146,-72.59292564749252,mercy hospital 5th floor
2213,hospital,42.118915,-72.759643,Noble Hospital Surgical Center
2214,hospital,42.26563176790248,-71.79721069453045,Unit 15 Maternity At Saint Vincent Hospital
2215,hospital,42.322751866402136,-71.11059249289549,MSPCA Angell Animal Medical Center
2216,hospital,42.563132615869954,-70.87580680847168,Generations Dental Center
2217,hospital,42.11304600213146,-71.47073069218095,Banfield Pet Hospital
2218,hospital,42.46114345007838,-71.3862419128418,Eliot Community Health Services
2219,hospital,42.33783081623806,-71.10556012770043,CVS/pharmacy Children's Hospital
2220,hospital,42.10098525670298,-71.69609758967539,Sutton Animal Hospital
2221,hospital,42.441966,-73.1183889,Wahconah Vet Services
2222,hospital,42.28191501,-71.036732,Hancock Animal Hospital
2223,hospital,42.5270308,-71.0665995,Animal Hospital of Lynnfield
2224,hospital,42.19299932419526,-71.03294893567866,Quarry Hills Animal Hospital
2225,hospital,42.16406401837274,-70.86549293089872,Norwell Veterinary Hospital
2226,hospital,42.2820271155012,-71.03678200120308,Hancock Animal Hospital
2227,hospital,42.295629441461756,-71.38936952277756,MetroWest Veterinary Referral Hospital
2228,hospital,42.2794491,-73.2543817,Valley Veterinary Service
2229,hospital,42.38645238553923,-71.00646076484573,East Boston Animal Hospital
2230,hospital,41.66181053333333,-70.79993938333334,Mattapoisett Animal Hospital
2231,hospital,41.667883,-70.983063,Chase Farm Veterinary Hospital
2232,hospital,41.63560417504178,-70.94771146774292,d'Oliveira & Associates
2233,urgent,42.34255548667563,-71.11965466509605,Partners Urgent Care - Brookline
2234,urgent,41.55692531,-70.60014803,ConvenientMD Urgent Care - Falmouth
2235,urgent,42.11211082459631,-71.35207700768659,KingaMed
2236,urgent,42.4722,-71.21123,Partners Urgent Care
2237,urgent,42.31359744191656,-71.23371125589821,carewell urgent care
2238,urgent,41.656624,-70.92087,Doctors Express Urgent Care
2239,urgent,42.62571771870114,-71.36004209518433,Saints Medical Center - Occupational Health and Urgent Care
2240,urgent,42.31507444780508,-71.21084342806063,Partners Urgent Care - Newton
2241,urgent,42.501442,-71.156899,Winchester Hospital Urgent Care
2242,urgent,42.665286676295445,-71.3036298751831,Saints Medical Center Urgent Care/Walk-In
2243,urgent,42.388878,-71.144255,CareWell Urgent Care
2244,urgent,42.576021,-70.892116,AFC Urgent Care
2245,urgent,42.580527,-71.774373,carewell urgent care
2246,urgent,42.315266,-71.210929,Partners Urgent Care
2247,urgent,42.571169,-71.993762,Heywood Urgent Care
2248,urgent,41.69344984290219,-70.1523627205223,CareWell Urgent Care - South Dennis
2249,urgent,42.2855716,-71.66931629999999,MedPost Urgent Care
2250,urgent,42.553501,-71.472826,Emerson Urgent Care
2251,urgent,42.369191290220364,-71.24885130738728,Newton-Wellesley Urgent Care
2252,urgent,42.31892096032648,-71.17577332748137,Beth Israel Deaconess Urgent Care Chestnut Hill
2253,urgent,42.37358460977632,-71.10128905792298,CareWell Urgent Care
2254,urgent,42.387015,-71.118934,Partners Urgent Care - Porter Square
2255,urgent,42.55851167062279,-71.13681524991989,Concentra Urgent Care
2256,urgent,42.1378289009575,-71.10041862920416,Urgent Care Stoughton
2257,urgent,42.03276713950524,-71.2199342250824,SERVPRO of Taunton/Mansfield
2258,urgent,42.350484,-71.5,carewell urgent care
2259,urgent,42.51779556274414,-71.09539794921875,Hallmark Health Urgent Care
2260,urgent,42.02186465083291,-71.21630787849426,Cottage Caregivers
2261,urgent,42.5975922117312,-71.80561065673828,HealthAlliance Urgent Care
2262,urgent,41.63857888965659,-70.98107961288036,Hawthorne Medical Associates Urgent Care Walk In
2263,urgent,42.198148094979565,-71.84227155503835,Readymed
2264,urgent,42.366767,-71.102449,Partners Urgent Care
2265,urgent,42.351227,-71.065959,Partners Urgent Care Boston Common
2266,urgent,42.17384429045722,-70.88208317756653,CareWell Urgent Care - Norwell
2267,urgent,42.3653374,-71.18376649999999,Partners Urgent Care
2268,urgent,42.270853269043,-71.77636700580517,ReadyMED Plus
2269,urgent,42.1709750762639,-71.19404821095642,Norwood Urgent Care
2270,urgent,42.35074228255108,-71.07360363006592,Urgent Care Walk-in Medical Clinic
2271,urgent,42.091102,-71.423725,MedPost Urgent Care
2272,urgent,42.393692,-71.09502,Carewell Urgent Care
2273,urgent,42.187884094938475,-70.95608185009628,urgent care
2274,urgent,42.212826,-71.796138,Care Well Urgent care
2275,urgent,42.292247898415916,-71.75997466322325,Fallon Clinic Urgent Care
2276,urgent,42.15267840433246,-71.49198811788916,ReadyMED
2277,urgent,41.92297161439371,-71.11769914627075,SERVPRO of Taunton/Mansfield
2278,urgent,42.48470133446682,-71.20472306723323,Lahey Clinic Urgent Care
2279,urgent,42.380084,-71.56508,ReadyMed
2280,urgent,42.29307189101233,-71.23488883688495,"carewell urgent care, needham, ma."
2281,urgent,42.391836,-71.595702,Emerson Urgent Care
2282,urgent,42.34056,-71.58247,AFC Urgent Care Marlborough
2283,urgent,41.93163,-71.35383,North Attleboro Urgent Care
2284,urgent,42.55340654053607,-71.26397915856259,CareWell Urgent Care
2285,urgent,42.140353,-71.146665,Partners Urgent Care - Canton
2286,urgent,41.93014244612289,-70.65880125803159,Health Express Urgent Care
2287,urgent,42.29992394733772,-71.36290497234552,AFC Doctors Express Urgent Care Natick
2288,urgent,42.36533784505526,-71.18370294570923,Partners Urgent Care - Watertown
2289,urgent,42.28578079818185,-71.66719908554025,Urgent Care
2290,urgent,41.639148287819815,-70.92775583267212,Metro Medic Walk-In Medical Center
2291,urgent,42.298508,-71.395076,carewell urgent care framingham
2292,urgent,42.62320342887588,-71.26523205181444,CareWell Urgent Care
2293,urgent,42.246364,-71.003051,Health Express Urgent Care
2294,urgent,42.296253,-71.386074,Natick Urgent Care
2295,urgent,42.547189,-70.94727,CareWell Urgent Care
2296,urgent,41.66094618591401,-70.99142631910829,Southcoast Surgery Center
2297,urgent,42.66605981161092,-71.5824830532074,Immediate Care Pepperell
2298,urgent,42.548824,-71.76314,Leominster Urgent Care
2299,urgent,42.338562470759925,-71.07499297616472,South End Community Health Center
2300,urgent,42.0798639540187,-71.3849742431201,MinuteClinic
2301,urgent,42.58698771366277,-70.96506191140729,MinuteClinic
2302,urgent,42.150253622106625,-72.47247393224751,Urgent Care of Wilbraham
2303,urgent,42.368383714684796,-72.53259984048508,AEIOU Occupational & Urgent Healthcare
2304,urgent,42.09117,-72.49916076666666,Doctors Express
2305,urgent,42.1461917166075,-72.5333771109581,Concentra Urgent Care
2306,urgent,42.608892265022575,-72.58623759041738,A E I O U Heathcare
2307,urgent,42.335237,-72.634762,Baystate Urgent Care - Northampton
2308,urgent,42.12302250865227,-72.61023986363358,Baystate Urgent Care
2309,urgent,42.333095,-72.656482,OnCall Urgent Care
2310,urgent,42.104610443115234,-72.62039947509766,Doctors Express
2311,urgent,41.75027984595893,-72.72172451019287,AFC Doctors Express Urgent Care Dedham
2312,urgent,42.46990240795265,-73.1978181362457,MedExpress Urgent Care
2313,urgent,42.447757,-73.244383,BHS Urgent Care
2314,urgent,42.45537437213601,-73.25100255411982,510 Medical Walk-In
2315,gas,42.10741324866686,-70.77073767767448,VERC Pembroke Mobil
2316,gas,42.09641714172256,-72.60555852255405,Sunoco
2317,gas,42.2314237829937,-71.17479413207691,Costco Gasoline
2318,gas,41.79975409513202,-71.33629271608098,BJ's Gas
2319,gas,42.20712085058502,-71.11991638514088,Blue Hill Express
2320,gas,42.62399582689195,-71.2650018071142,Cumberland Farms
2321,gas,42.23810074971582,-71.02818129600178,Blue Hill Gas
2322,gas,42.41134423089124,-71.23425772180833,Mobil
2323,gas,42.455678380715604,-70.95837603274651,Shell
2324,gas,42.56627561136426,-71.42314106225962,Cumberland Farms
2325,gas,41.75638883140395,-71.11913949251169,Cumberland Farms
2326,gas,42.11039825076645,-72.61068796356416,Pride
2327,gas,41.692216489621316,-70.15188932418823,Cumberland Farms
2328,gas,42.129822732345296,-71.10111504793167,Cumberland Farms
2329,gas,42.396282846490315,-71.59979045485028,BJ's Gas
2330,gas,42.37647302273604,-71.24326649340257,Gulf
2331,gas,42.14564452575212,-71.989119827248,Teds
2332,gas,42.34455864741911,-71.2582660628328,Speedway
2333,gas,42.396073318087204,-71.00912155780722,Speedway
2334,gas,42.43543011779983,-71.23507529497147,Cumberland Farms
2335,gas,42.382481279453955,-71.0800588656027,Speedway
2336,gas,42.547665959221,-71.75617541111816,BJ’s Gas
2337,gas,42.341442880033995,-72.59457439184189,Cumberland Farms
2338,gas,42.690015336817986,-71.1583936214447,Cumberland Farms
2339,gas,42.56175558863952,-70.97800549520893,Cumberland Farms
2340,gas,42.24660465934377,-71.17238155785657,Rudy's Express
2341,gas,42.1534977197006,-71.07437342405319,Cumberland Farms
2342,gas,41.9386541,-70.6567362,Mayflower Market
2343,gas,42.566977128539314,-71.42389129882552,VERC Westford Gulf
2344,gas,42.59462159213132,-71.01487532258028,Cumberland Farms
2345,gas,42.54199351772,-71.16684103567322,Shell
2346,gas,42.522895801043276,-71.0771937668323,Cumberland Farms
2347,gas,42.354137315477104,-71.13494301290945,Allston Car Wash
2348,gas,42.2014357807927,-71.06321766046915,Shell
2349,gas,42.1081049,-72.6170728,Cumberland Farms
2350,gas,42.24994105009512,-71.7151796636361,Flynn's Truck Stop
